time (UTC),depth,latitude,longitude,temperature,salinity,PAR,timeseries_id,Instrument_Identifier,salinity_f35
2014-10-03 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6378,32.1222,0.10207100000000001,14ckp7a_sc_0039m,SBE39,32.332254107733846
2014-10-03 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6358,32.1235,0.011493000000000001,14ckp7a_sc_0039m,SBE39,32.3033781399293
2014-10-03 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6342,32.1249,0.013012000000000001,14ckp7a_sc_0039m,SBE39,32.27516556038835
2014-10-03 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6333,32.1285,0.015047999999999999,14ckp7a_sc_0039m,SBE39,32.24803107502002
2014-10-03 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6375,32.1306,0.01408,14ckp7a_sc_0039m,SBE39,32.222338729638345
2014-10-03 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6432,32.1334,0.017838999999999997,14ckp7a_sc_0039m,SBE39,32.198417100558245
2014-10-04 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6459999999999999,32.1338,0.01294,14ckp7a_sc_0039m,SBE39,32.1765472574041
2014-10-04 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6515,32.1353,0.014116,14ckp7a_sc_0039m,SBE39,32.15693608066798
2014-10-04 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6564,32.1364,0.0147,14ckp7a_sc_0039m,SBE39,32.13974578992117
2014-10-04 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.659,32.1372,0.015675,14ckp7a_sc_0039m,SBE39,32.12507154114816
2014-10-04 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6603,32.1385,0.01705,14ckp7a_sc_0039m,SBE39,32.11298700126427
2014-10-04 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6588,32.1395,0.014993000000000001,14ckp7a_sc_0039m,SBE39,32.103471630927814
2014-10-04 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6513,32.1407,0.012581,14ckp7a_sc_0039m,SBE39,32.09644798721668
2014-10-04 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6511,32.1409,0.01208,14ckp7a_sc_0039m,SBE39,32.091804463611666
2014-10-04 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6551,32.1411,0.013535,14ckp7a_sc_0039m,SBE39,32.089358441384334
2014-10-04 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6571,32.141,0.01267,14ckp7a_sc_0039m,SBE39,32.08891080384922
2014-10-04 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6584,32.1409,0.012958,14ckp7a_sc_0039m,SBE39,32.09020615631583
2014-10-04 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6597,32.1403,0.012958,14ckp7a_sc_0039m,SBE39,32.09302164050795
2014-10-04 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6595,32.1397,0.01549,14ckp7a_sc_0039m,SBE39,32.097085881074335
2014-10-04 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6591,32.1393,0.016565,14ckp7a_sc_0039m,SBE39,32.102125891015
2014-10-04 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6579,32.1374,0.0147,14ckp7a_sc_0039m,SBE39,32.10782746351202
2014-10-04 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6579999999999999,32.1379,0.014681999999999999,14ckp7a_sc_0039m,SBE39,32.11395847629284
2014-10-04 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6579999999999999,32.1383,0.014718,14ckp7a_sc_0039m,SBE39,32.120267500704266
2014-10-04 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6574,32.1388,0.013246,14ckp7a_sc_0039m,SBE39,32.126498870137894
2014-10-04 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.657,32.1391,0.016453,14ckp7a_sc_0039m,SBE39,32.13246548682106
2014-10-04 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6558,32.1401,0.017557,14ckp7a_sc_0039m,SBE39,32.137989164940215
2014-10-04 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6574,32.1404,0.016751,14ckp7a_sc_0039m,SBE39,32.142948159289055
2014-10-04 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6579999999999999,32.1399,0.018881000000000002,14ckp7a_sc_0039m,SBE39,32.14723177510098
2014-10-04 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6585,32.1392,0.019301,14ckp7a_sc_0039m,SBE39,32.150787545077044
2014-10-04 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6578,32.1376,0.013771,14ckp7a_sc_0039m,SBE39,32.15354624127479
2014-10-05 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.657,32.1375,0.016453,14ckp7a_sc_0039m,SBE39,32.155543817420536
2014-10-05 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6519,32.1352,0.011759,14ckp7a_sc_0039m,SBE39,32.1567438130605
2014-10-05 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6456,32.1337,0.012044,14ckp7a_sc_0039m,SBE39,32.1572402027813
2014-10-05 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6433,32.1326,0.014134,14ckp7a_sc_0039m,SBE39,32.15712202993482
2014-10-05 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6415,32.1324,0.013897999999999999,14ckp7a_sc_0039m,SBE39,32.15645109138076
2014-10-05 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6409999999999999,32.1325,0.011564,14ckp7a_sc_0039m,SBE39,32.155345103198954
2014-10-05 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6409,32.1327,0.013771,14ckp7a_sc_0039m,SBE39,32.15392877342086
2014-10-05 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6424,32.1337,0.015012000000000001,14ckp7a_sc_0039m,SBE39,32.15233929075293
2014-10-05 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6425,32.1347,0.013499,14ckp7a_sc_0039m,SBE39,32.150701406799364
2014-10-05 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6432,32.1347,0.011599,14ckp7a_sc_0039m,SBE39,32.14914256852493
2014-10-05 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6459999999999999,32.1353,0.011457,14ckp7a_sc_0039m,SBE39,32.14776511281971
2014-10-05 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.648,32.1359,0.016082,14ckp7a_sc_0039m,SBE39,32.14667776130121
2014-10-05 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6478,32.1367,0.014938,14ckp7a_sc_0039m,SBE39,32.145961269855675
2014-10-05 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6429,32.1384,0.015012000000000001,14ckp7a_sc_0039m,SBE39,32.1456678974911
2014-10-05 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6438,32.1394,0.013427000000000001,14ckp7a_sc_0039m,SBE39,32.145839951122205
2014-10-05 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6401,32.1398,0.013825,14ckp7a_sc_0039m,SBE39,32.14650278453513
2014-10-05 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6356,32.1406,0.014188999999999998,14ckp7a_sc_0039m,SBE39,32.14764823247766
2014-10-05 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6217,32.1413,0.014061,14ckp7a_sc_0039m,SBE39,32.149255726733024
2014-10-05 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6052,32.1412,0.013191999999999999,14ckp7a_sc_0039m,SBE39,32.151282715108884
2014-10-05 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5472,32.1411,0.01294,14ckp7a_sc_0039m,SBE39,32.153677691829564
2014-10-05 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.48600003,32.1765,0.029245999999999998,14ckp7a_sc_0039m,SBE39,32.156376059243385
2014-10-05 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5171,32.1946,0.014043,14ckp7a_sc_0039m,SBE39,32.159292476277265
2014-10-05 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5273,32.2042,0.01408,14ckp7a_sc_0039m,SBE39,32.1623356747078
2014-10-05 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5288,32.2076,0.014481,14ckp7a_sc_0039m,SBE39,32.165411252242414
2014-10-06 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5289,32.209,0.011033,14ckp7a_sc_0039m,SBE39,32.16842603653462
2014-10-06 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5243,32.2072,0.020241,14ckp7a_sc_0039m,SBE39,32.17128907077748
2014-10-06 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5149,32.2015,0.013030000000000002,14ckp7a_sc_0039m,SBE39,32.17391542061407
2014-10-06 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5055,32.1927,0.014462000000000001,14ckp7a_sc_0039m,SBE39,32.176227076255124
2014-10-06 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4984,32.1831,0.01128,14ckp7a_sc_0039m,SBE39,32.178156551278335
2014-10-06 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4988,32.1806,0.012044,14ckp7a_sc_0039m,SBE39,32.179647627406055
2014-10-06 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4998,32.1758,0.012652,14ckp7a_sc_0039m,SBE39,32.18064499912335
2014-10-06 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5036,32.1727,0.011245,14ckp7a_sc_0039m,SBE39,32.18114067706117
2014-10-06 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5042,32.1713,0.010136,14ckp7a_sc_0039m,SBE39,32.18111060226636
2014-10-06 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5001,32.1698,0.012366,14ckp7a_sc_0039m,SBE39,32.18053957404337
2014-10-06 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4948,32.1682,0.01294,14ckp7a_sc_0039m,SBE39,32.17945630389393
2014-10-06 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.49,32.1676,0.015544999999999998,14ckp7a_sc_0039m,SBE39,32.177862921050114
2014-10-06 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4853,32.1657,0.0147,14ckp7a_sc_0039m,SBE39,32.17580143563604
2014-10-06 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.478,32.1636,0.013228,14ckp7a_sc_0039m,SBE39,32.173318931445806
2014-10-06 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4715,32.1604,0.014718,14ckp7a_sc_0039m,SBE39,32.17047055214667
2014-10-06 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4623,32.1553,0.01408,14ckp7a_sc_0039m,SBE39,32.1673106674139
2014-10-06 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4583,32.1516,0.013535,14ckp7a_sc_0039m,SBE39,32.16389205475454
2014-10-06 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4569,32.1487,0.012688,14ckp7a_sc_0039m,SBE39,32.160280102983265
2014-10-06 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4512,32.1433,0.015250999999999999,14ckp7a_sc_0039m,SBE39,32.15654009864266
2014-10-06 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4463,32.1399,0.01492,14ckp7a_sc_0039m,SBE39,32.1527190729703
2014-10-06 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4458,32.1392,0.012044,14ckp7a_sc_0039m,SBE39,32.148878631485104
2014-10-06 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4395,32.1355,0.015841,14ckp7a_sc_0039m,SBE39,32.145064401936054
2014-10-06 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4413,32.1363,0.016658000000000003,14ckp7a_sc_0039m,SBE39,32.14136034037397
2014-10-06 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4402,32.1352,0.015878,14ckp7a_sc_0039m,SBE39,32.137783550099826
2014-10-07 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4357,32.1344,0.013228,14ckp7a_sc_0039m,SBE39,32.13438596959055
2014-10-07 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4314,32.1334,0.018406,14ckp7a_sc_0039m,SBE39,32.131209279784976
2014-10-07 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.431,32.1336,0.016937999999999998,14ckp7a_sc_0039m,SBE39,32.12829127484896
2014-10-07 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4302,32.1323,0.016286000000000002,14ckp7a_sc_0039m,SBE39,32.12566791179961
2014-10-07 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4302,32.132,0.0133,14ckp7a_sc_0039m,SBE39,32.12336258396081
2014-10-07 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4301,32.1317,0.013156000000000001,14ckp7a_sc_0039m,SBE39,32.12139243612248
2014-10-07 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4301,32.1309,0.0147,14ckp7a_sc_0039m,SBE39,32.11975701187873
2014-10-07 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4287,32.1295,0.021775,14ckp7a_sc_0039m,SBE39,32.11846308658108
2014-10-07 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4288,32.1291,0.016602000000000002,14ckp7a_sc_0039m,SBE39,32.117504990415654
2014-10-07 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4286,32.1285,0.016546,14ckp7a_sc_0039m,SBE39,32.116873168128144
2014-10-07 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.428,32.1278,0.015269,14ckp7a_sc_0039m,SBE39,32.116551458000245
2014-10-07 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4288,32.1275,0.015324,14ckp7a_sc_0039m,SBE39,32.11650780753341
2014-10-07 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4291,32.1267,0.014681999999999999,14ckp7a_sc_0039m,SBE39,32.11672660798673
2014-10-07 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4271,32.1236,0.015030000000000002,14ckp7a_sc_0039m,SBE39,32.117177575759904
2014-10-07 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4286,32.122,0.019244,14ckp7a_sc_0039m,SBE39,32.117818502845026
2014-10-07 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4268,32.119,0.014975,14ckp7a_sc_0039m,SBE39,32.118625410109196
2014-10-07 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4284,32.1171,0.013191999999999999,14ckp7a_sc_0039m,SBE39,32.11957106474601
2014-10-07 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.43,32.1162,0.011812999999999999,14ckp7a_sc_0039m,SBE39,32.120628111974916
2014-10-07 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4308,32.1155,0.015563999999999998,14ckp7a_sc_0039m,SBE39,32.12175946475816
2014-10-07 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4319,32.1149,0.015066999999999999,14ckp7a_sc_0039m,SBE39,32.122931476073596
2014-10-07 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4321,32.1134,0.022835,14ckp7a_sc_0039m,SBE39,32.12412971161086
2014-10-07 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4327,32.1129,0.020338,14ckp7a_sc_0039m,SBE39,32.1253224499393
2014-10-07 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.431,32.1143,0.021462000000000002,14ckp7a_sc_0039m,SBE39,32.1264885325828
2014-10-07 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4307,32.1202,0.015544999999999998,14ckp7a_sc_0039m,SBE39,32.12761586325912
2014-10-08 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4269,32.1226,0.020878999999999998,14ckp7a_sc_0039m,SBE39,32.1286887093134
2014-10-08 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4266,32.1251,0.013318,14ckp7a_sc_0039m,SBE39,32.12969185931978
2014-10-08 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.423,32.1265,0.015397999999999998,14ckp7a_sc_0039m,SBE39,32.13062424666834
2014-10-08 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4204,32.1322,0.01623,14ckp7a_sc_0039m,SBE39,32.13146744647029
2014-10-08 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4196,32.1335,0.012009,14ckp7a_sc_0039m,SBE39,32.13223819012592
2014-10-08 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4193,32.1336,0.014462000000000001,14ckp7a_sc_0039m,SBE39,32.13291959559052
2014-10-08 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4179,32.1344,0.010820999999999999,14ckp7a_sc_0039m,SBE39,32.13351753693436
2014-10-08 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4171,32.1348,0.011174,14ckp7a_sc_0039m,SBE39,32.13404309889046
2014-10-08 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4175,32.1361,0.012796,14ckp7a_sc_0039m,SBE39,32.13448791942062
2014-10-08 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4186,32.1368,0.013481,14ckp7a_sc_0039m,SBE39,32.13487365410183
2014-10-08 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4197,32.1369,0.01285,14ckp7a_sc_0039m,SBE39,32.13520079450201
2014-10-08 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.42100000000000004,32.1374,0.014627000000000001,14ckp7a_sc_0039m,SBE39,32.135488877077314
2014-10-08 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4229,32.1373,0.013427000000000001,14ckp7a_sc_0039m,SBE39,32.13574636682061
2014-10-08 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4242,32.1361,0.014388999999999999,14ckp7a_sc_0039m,SBE39,32.13598925006753
2014-10-08 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4212,32.1329,0.01492,14ckp7a_sc_0039m,SBE39,32.136237383334716
2014-10-08 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4192,32.1319,0.017294,14ckp7a_sc_0039m,SBE39,32.13651040578422
2014-10-08 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.42100000000000004,32.1379,0.013535,14ckp7a_sc_0039m,SBE39,32.136828605316175
2014-10-08 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4206,32.1356,0.016694999999999998,14ckp7a_sc_0039m,SBE39,32.13723013464133
2014-10-08 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4243,32.1443,0.017858000000000002,14ckp7a_sc_0039m,SBE39,32.13772043597776
2014-10-08 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4359,32.1554,0.014462000000000001,14ckp7a_sc_0039m,SBE39,32.13832729977444
2014-10-08 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4397,32.1606,0.013263999999999998,14ckp7a_sc_0039m,SBE39,32.13907912047413
2014-10-08 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4345,32.1563,0.012617,14ckp7a_sc_0039m,SBE39,32.14000445648525
2014-10-08 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4308,32.1528,0.014938,14ckp7a_sc_0039m,SBE39,32.14113117561933
2014-10-08 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4265,32.1486,0.014388999999999999,14ckp7a_sc_0039m,SBE39,32.14248582541345
2014-10-09 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4236,32.1437,0.0147,14ckp7a_sc_0039m,SBE39,32.144092932283975
2014-10-09 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4203,32.1397,0.017689,14ckp7a_sc_0039m,SBE39,32.1459744122766
2014-10-09 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4181,32.1364,0.015213999999999998,14ckp7a_sc_0039m,SBE39,32.14814881808952
2014-10-09 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4153,32.1312,0.016472,14ckp7a_sc_0039m,SBE39,32.15063082059079
2014-10-09 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4144,32.129,0.01932,14ckp7a_sc_0039m,SBE39,32.15343055967175
2014-10-09 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4115,32.138000000000005,0.016638999999999998,14ckp7a_sc_0039m,SBE39,32.15655325438399
2014-10-09 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4026,32.1469,0.015361000000000001,14ckp7a_sc_0039m,SBE39,32.159998779846035
2014-10-09 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.39799999999999996,32.1635,0.0147,14ckp7a_sc_0039m,SBE39,32.16376145939019
2014-10-09 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.406,32.1716,0.016156,14ckp7a_sc_0039m,SBE39,32.16782979855929
2014-10-09 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4173,32.1805,0.012903999999999999,14ckp7a_sc_0039m,SBE39,32.17218664032153
2014-10-09 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4202,32.1811,0.011493000000000001,14ckp7a_sc_0039m,SBE39,32.17680913977167
2014-10-09 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4177,32.1735,0.0147,14ckp7a_sc_0039m,SBE39,32.181668988526155
2014-10-09 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4203,32.1833,0.013427000000000001,14ckp7a_sc_0039m,SBE39,32.18673293210953
2014-10-09 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.428,32.1959,0.013463,14ckp7a_sc_0039m,SBE39,32.19196328458081
2014-10-09 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4239,32.1875,0.013263999999999998,14ckp7a_sc_0039m,SBE39,32.19731832642772
2014-10-09 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4219,32.1835,0.014353,14ckp7a_sc_0039m,SBE39,32.20275341617555
2014-10-09 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.45939997,32.2305,0.011156000000000001,14ckp7a_sc_0039m,SBE39,32.20822157564398
2014-10-09 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4697,32.2404,0.011511,14ckp7a_sc_0039m,SBE39,32.21367449847882
2014-10-09 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.47700000000000004,32.2463,0.010048999999999999,14ckp7a_sc_0039m,SBE39,32.219063460352814
2014-10-09 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4793,32.2401,0.010136,14ckp7a_sc_0039m,SBE39,32.22434033168233
2014-10-09 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4768,32.2311,0.013246,14ckp7a_sc_0039m,SBE39,32.22945856858378
2014-10-09 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5142,32.2432,0.010733,14ckp7a_sc_0039m,SBE39,32.234374171478585
2014-10-09 22:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4987,32.2349,0.013771,14ckp7a_sc_0039m,SBE39,32.23904659289129
2014-10-09 23:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4979,32.2317,0.011262000000000001,14ckp7a_sc_0039m,SBE39,32.24343955091653
2014-10-10 00:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5039,32.2338,0.011884,14ckp7a_sc_0039m,SBE39,32.24752199135276
2014-10-10 01:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4951,32.2304,0.010364,14ckp7a_sc_0039m,SBE39,32.25126838128905
2014-10-10 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.46860003,32.2162,0.010944,14ckp7a_sc_0039m,SBE39,32.25465951824287
2014-10-10 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.4659,32.2275,0.011422,14ckp7a_sc_0039m,SBE39,32.25768276935933
2014-10-10 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5386999,32.2573,0.012958,14ckp7a_sc_0039m,SBE39,32.26033226792364
2014-10-10 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.5631,32.2671,0.010469,14ckp7a_sc_0039m,SBE39,32.26260900079642
2014-10-10 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.611,32.2772,0.009891500000000001,14ckp7a_sc_0039m,SBE39,32.264520613229216
2014-10-10 07:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6609,32.2878,0.010434,14ckp7a_sc_0039m,SBE39,32.26608121564191
2014-10-10 08:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6842,32.2888,0.009299700000000001,14ckp7a_sc_0039m,SBE39,32.26731078235184
2014-10-10 09:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6827,32.2864,0.009490799999999999,14ckp7a_sc_0039m,SBE39,32.26823465148377
2014-10-10 10:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6799,32.2844,0.010101,14ckp7a_sc_0039m,SBE39,32.268882861704625
2014-10-10 11:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6742,32.2803,0.0089014,14ckp7a_sc_0039m,SBE39,32.269289268196225
2014-10-10 12:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6693,32.2762,0.010101,14ckp7a_sc_0039m,SBE39,32.26949066516674
2014-10-10 13:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6664,32.2739,0.0096126,14ckp7a_sc_0039m,SBE39,32.269525923579344
2014-10-10 14:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6628,32.2717,0.010101,14ckp7a_sc_0039m,SBE39,32.26943490246559
2014-10-10 15:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6574,32.2694,0.0094734,14ckp7a_sc_0039m,SBE39,32.269257464883715
2014-10-10 16:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6526,32.266999999999996,0.0095604,14ckp7a_sc_0039m,SBE39,32.26903255993439
2014-10-10 17:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6459999999999999,32.2639,0.0098391,14ckp7a_sc_0039m,SBE39,32.26879736493275
2014-10-10 18:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6395,32.2617,0.01208,14ckp7a_sc_0039m,SBE39,32.268586265156856
2014-10-10 19:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6325,32.2586,0.010329000000000001,14ckp7a_sc_0039m,SBE39,32.26842926273047
2014-10-10 20:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6297,32.2582,0.010504000000000001,14ckp7a_sc_0039m,SBE39,32.26835434386204
2014-10-10 21:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6285,32.2584,0.012922,14ckp7a_sc_0039m,SBE39,32.268384074174755
2014-10-13 02:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6726,32.251999999999995,0.010557200000000001,14ckp7a_sc_0039m,SBE39,32.268535733600395
2014-10-13 03:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6669,32.251999999999995,0.01167,14ckp7a_sc_0039m,SBE39,32.268821125598215
2014-10-13 04:00:00+00:00,39.0,72.42458,198.37933349609372,-0.659,32.2536,0.010452,14ckp7a_sc_0039m,SBE39,32.26924678939905
2014-10-13 05:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6301,32.2622,0.010329000000000001,14ckp7a_sc_0039m,SBE39,32.26981394572514
2014-10-13 06:00:00+00:00,39.0,72.42458,198.37933349609372,-0.6308,32.2652,0.011227,14ckp7a_sc_0039m,SBE39,32.27051895773645
